patient,t_slice,t-1,t,t+1
1026,023,CRLM-CT-1026_1-022.npy,CRLM-CT-1026_1-023.npy,CRLM-CT-1026_1-024.npy
1026,024,CRLM-CT-1026_1-023.npy,CRLM-CT-1026_1-024.npy,CRLM-CT-1026_1-025.npy
1026,025,CRLM-CT-1026_1-024.npy,CRLM-CT-1026_1-025.npy,CRLM-CT-1026_1-026.npy
1026,026,CRLM-CT-1026_1-025.npy,CRLM-CT-1026_1-026.npy,CRLM-CT-1026_1-027.npy
1026,027,CRLM-CT-1026_1-026.npy,CRLM-CT-1026_1-027.npy,CRLM-CT-1026_1-028.npy
1026,028,CRLM-CT-1026_1-027.npy,CRLM-CT-1026_1-028.npy,CRLM-CT-1026_1-029.npy
1026,029,CRLM-CT-1026_1-028.npy,CRLM-CT-1026_1-029.npy,CRLM-CT-1026_1-030.npy
1026,030,CRLM-CT-1026_1-029.npy,CRLM-CT-1026_1-030.npy,CRLM-CT-1026_1-031.npy
1026,031,CRLM-CT-1026_1-030.npy,CRLM-CT-1026_1-031.npy,CRLM-CT-1026_1-032.npy
1026,032,CRLM-CT-1026_1-031.npy,CRLM-CT-1026_1-032.npy,CRLM-CT-1026_1-033.npy
1026,033,CRLM-CT-1026_1-032.npy,CRLM-CT-1026_1-033.npy,CRLM-CT-1026_1-034.npy
1026,034,CRLM-CT-1026_1-033.npy,CRLM-CT-1026_1-034.npy,CRLM-CT-1026_1-035.npy
1026,035,CRLM-CT-1026_1-034.npy,CRLM-CT-1026_1-035.npy,CRLM-CT-1026_1-036.npy
1026,036,CRLM-CT-1026_1-035.npy,CRLM-CT-1026_1-036.npy,CRLM-CT-1026_1-037.npy
1026,037,CRLM-CT-1026_1-036.npy,CRLM-CT-1026_1-037.npy,CRLM-CT-1026_1-038.npy
1026,038,CRLM-CT-1026_1-037.npy,CRLM-CT-1026_1-038.npy,CRLM-CT-1026_1-039.npy
1026,039,CRLM-CT-1026_1-038.npy,CRLM-CT-1026_1-039.npy,CRLM-CT-1026_1-040.npy
1026,040,CRLM-CT-1026_1-039.npy,CRLM-CT-1026_1-040.npy,CRLM-CT-1026_1-041.npy
1026,041,CRLM-CT-1026_1-040.npy,CRLM-CT-1026_1-041.npy,CRLM-CT-1026_1-042.npy
1026,042,CRLM-CT-1026_1-041.npy,CRLM-CT-1026_1-042.npy,CRLM-CT-1026_1-043.npy
1026,043,CRLM-CT-1026_1-042.npy,CRLM-CT-1026_1-043.npy,CRLM-CT-1026_1-044.npy
1026,044,CRLM-CT-1026_1-043.npy,CRLM-CT-1026_1-044.npy,CRLM-CT-1026_1-045.npy
1026,045,CRLM-CT-1026_1-044.npy,CRLM-CT-1026_1-045.npy,CRLM-CT-1026_1-046.npy
1026,046,CRLM-CT-1026_1-045.npy,CRLM-CT-1026_1-046.npy,CRLM-CT-1026_1-047.npy
1026,047,CRLM-CT-1026_1-046.npy,CRLM-CT-1026_1-047.npy,CRLM-CT-1026_1-048.npy
1026,048,CRLM-CT-1026_1-047.npy,CRLM-CT-1026_1-048.npy,CRLM-CT-1026_1-049.npy
1026,049,CRLM-CT-1026_1-048.npy,CRLM-CT-1026_1-049.npy,CRLM-CT-1026_1-050.npy
1026,050,CRLM-CT-1026_1-049.npy,CRLM-CT-1026_1-050.npy,CRLM-CT-1026_1-051.npy
1026,051,CRLM-CT-1026_1-050.npy,CRLM-CT-1026_1-051.npy,CRLM-CT-1026_1-052.npy
1026,052,CRLM-CT-1026_1-051.npy,CRLM-CT-1026_1-052.npy,CRLM-CT-1026_1-053.npy
1026,053,CRLM-CT-1026_1-052.npy,CRLM-CT-1026_1-053.npy,CRLM-CT-1026_1-054.npy
1026,054,CRLM-CT-1026_1-053.npy,CRLM-CT-1026_1-054.npy,CRLM-CT-1026_1-055.npy
1026,055,CRLM-CT-1026_1-054.npy,CRLM-CT-1026_1-055.npy,CRLM-CT-1026_1-056.npy
1026,056,CRLM-CT-1026_1-055.npy,CRLM-CT-1026_1-056.npy,CRLM-CT-1026_1-057.npy
1026,057,CRLM-CT-1026_1-056.npy,CRLM-CT-1026_1-057.npy,CRLM-CT-1026_1-058.npy
1026,058,CRLM-CT-1026_1-057.npy,CRLM-CT-1026_1-058.npy,CRLM-CT-1026_1-059.npy
1026,059,CRLM-CT-1026_1-058.npy,CRLM-CT-1026_1-059.npy,CRLM-CT-1026_1-060.npy
1026,060,CRLM-CT-1026_1-059.npy,CRLM-CT-1026_1-060.npy,CRLM-CT-1026_1-061.npy
1026,061,CRLM-CT-1026_1-060.npy,CRLM-CT-1026_1-061.npy,CRLM-CT-1026_1-062.npy
1026,062,CRLM-CT-1026_1-061.npy,CRLM-CT-1026_1-062.npy,CRLM-CT-1026_1-063.npy
1026,063,CRLM-CT-1026_1-062.npy,CRLM-CT-1026_1-063.npy,CRLM-CT-1026_1-064.npy
1026,064,CRLM-CT-1026_1-063.npy,CRLM-CT-1026_1-064.npy,CRLM-CT-1026_1-065.npy
1026,065,CRLM-CT-1026_1-064.npy,CRLM-CT-1026_1-065.npy,CRLM-CT-1026_1-066.npy
1026,066,CRLM-CT-1026_1-065.npy,CRLM-CT-1026_1-066.npy,CRLM-CT-1026_1-067.npy
1026,067,CRLM-CT-1026_1-066.npy,CRLM-CT-1026_1-067.npy,CRLM-CT-1026_1-068.npy
1026,068,CRLM-CT-1026_1-067.npy,CRLM-CT-1026_1-068.npy,CRLM-CT-1026_1-069.npy
1026,069,CRLM-CT-1026_1-068.npy,CRLM-CT-1026_1-069.npy,CRLM-CT-1026_1-070.npy
1026,070,CRLM-CT-1026_1-069.npy,CRLM-CT-1026_1-070.npy,CRLM-CT-1026_1-071.npy
1026,071,CRLM-CT-1026_1-070.npy,CRLM-CT-1026_1-071.npy,CRLM-CT-1026_1-072.npy
1026,072,CRLM-CT-1026_1-071.npy,CRLM-CT-1026_1-072.npy,CRLM-CT-1026_1-073.npy
1026,073,CRLM-CT-1026_1-072.npy,CRLM-CT-1026_1-073.npy,CRLM-CT-1026_1-074.npy
1026,074,CRLM-CT-1026_1-073.npy,CRLM-CT-1026_1-074.npy,CRLM-CT-1026_1-075.npy
1026,075,CRLM-CT-1026_1-074.npy,CRLM-CT-1026_1-075.npy,CRLM-CT-1026_1-076.npy
1026,076,CRLM-CT-1026_1-075.npy,CRLM-CT-1026_1-076.npy,CRLM-CT-1026_1-077.npy
1026,077,CRLM-CT-1026_1-076.npy,CRLM-CT-1026_1-077.npy,CRLM-CT-1026_1-078.npy
1026,078,CRLM-CT-1026_1-077.npy,CRLM-CT-1026_1-078.npy,CRLM-CT-1026_1-079.npy
1026,079,CRLM-CT-1026_1-078.npy,CRLM-CT-1026_1-079.npy,CRLM-CT-1026_1-080.npy
1026,080,CRLM-CT-1026_1-079.npy,CRLM-CT-1026_1-080.npy,CRLM-CT-1026_1-081.npy
1026,081,CRLM-CT-1026_1-080.npy,CRLM-CT-1026_1-081.npy,CRLM-CT-1026_1-082.npy
1026,082,CRLM-CT-1026_1-081.npy,CRLM-CT-1026_1-082.npy,CRLM-CT-1026_1-083.npy
1026,083,CRLM-CT-1026_1-082.npy,CRLM-CT-1026_1-083.npy,CRLM-CT-1026_1-084.npy
1026,084,CRLM-CT-1026_1-083.npy,CRLM-CT-1026_1-084.npy,CRLM-CT-1026_1-085.npy
1026,085,CRLM-CT-1026_1-084.npy,CRLM-CT-1026_1-085.npy,CRLM-CT-1026_1-086.npy
1026,086,CRLM-CT-1026_1-085.npy,CRLM-CT-1026_1-086.npy,CRLM-CT-1026_1-087.npy
1026,087,CRLM-CT-1026_1-086.npy,CRLM-CT-1026_1-087.npy,CRLM-CT-1026_1-088.npy
1026,088,CRLM-CT-1026_1-087.npy,CRLM-CT-1026_1-088.npy,CRLM-CT-1026_1-089.npy
1026,089,CRLM-CT-1026_1-088.npy,CRLM-CT-1026_1-089.npy,CRLM-CT-1026_1-090.npy
1026,090,CRLM-CT-1026_1-089.npy,CRLM-CT-1026_1-090.npy,CRLM-CT-1026_1-091.npy
1026,091,CRLM-CT-1026_1-090.npy,CRLM-CT-1026_1-091.npy,CRLM-CT-1026_1-093.npy
1026,093,CRLM-CT-1026_1-091.npy,CRLM-CT-1026_1-093.npy,CRLM-CT-1026_1-094.npy
1026,094,CRLM-CT-1026_1-093.npy,CRLM-CT-1026_1-094.npy,CRLM-CT-1026_1-095.npy
1026,095,CRLM-CT-1026_1-094.npy,CRLM-CT-1026_1-095.npy,CRLM-CT-1026_1-096.npy
1032,040,CRLM-CT-1032_1-039.npy,CRLM-CT-1032_1-040.npy,CRLM-CT-1032_1-041.npy
1032,041,CRLM-CT-1032_1-040.npy,CRLM-CT-1032_1-041.npy,CRLM-CT-1032_1-042.npy
1032,042,CRLM-CT-1032_1-041.npy,CRLM-CT-1032_1-042.npy,CRLM-CT-1032_1-043.npy
1032,043,CRLM-CT-1032_1-042.npy,CRLM-CT-1032_1-043.npy,CRLM-CT-1032_1-044.npy
1032,044,CRLM-CT-1032_1-043.npy,CRLM-CT-1032_1-044.npy,CRLM-CT-1032_1-045.npy
1032,045,CRLM-CT-1032_1-044.npy,CRLM-CT-1032_1-045.npy,CRLM-CT-1032_1-046.npy
1032,046,CRLM-CT-1032_1-045.npy,CRLM-CT-1032_1-046.npy,CRLM-CT-1032_1-047.npy
1032,047,CRLM-CT-1032_1-046.npy,CRLM-CT-1032_1-047.npy,CRLM-CT-1032_1-048.npy
1032,048,CRLM-CT-1032_1-047.npy,CRLM-CT-1032_1-048.npy,CRLM-CT-1032_1-049.npy
1032,049,CRLM-CT-1032_1-048.npy,CRLM-CT-1032_1-049.npy,CRLM-CT-1032_1-050.npy
1032,050,CRLM-CT-1032_1-049.npy,CRLM-CT-1032_1-050.npy,CRLM-CT-1032_1-051.npy
1032,051,CRLM-CT-1032_1-050.npy,CRLM-CT-1032_1-051.npy,CRLM-CT-1032_1-052.npy
1032,052,CRLM-CT-1032_1-051.npy,CRLM-CT-1032_1-052.npy,CRLM-CT-1032_1-053.npy
1032,053,CRLM-CT-1032_1-052.npy,CRLM-CT-1032_1-053.npy,CRLM-CT-1032_1-054.npy
1032,054,CRLM-CT-1032_1-053.npy,CRLM-CT-1032_1-054.npy,CRLM-CT-1032_1-055.npy
1032,055,CRLM-CT-1032_1-054.npy,CRLM-CT-1032_1-055.npy,CRLM-CT-1032_1-056.npy
1032,056,CRLM-CT-1032_1-055.npy,CRLM-CT-1032_1-056.npy,CRLM-CT-1032_1-057.npy
1032,057,CRLM-CT-1032_1-056.npy,CRLM-CT-1032_1-057.npy,CRLM-CT-1032_1-058.npy
1032,058,CRLM-CT-1032_1-057.npy,CRLM-CT-1032_1-058.npy,CRLM-CT-1032_1-059.npy
1032,059,CRLM-CT-1032_1-058.npy,CRLM-CT-1032_1-059.npy,CRLM-CT-1032_1-060.npy
1032,060,CRLM-CT-1032_1-059.npy,CRLM-CT-1032_1-060.npy,CRLM-CT-1032_1-061.npy
1032,061,CRLM-CT-1032_1-060.npy,CRLM-CT-1032_1-061.npy,CRLM-CT-1032_1-062.npy
1032,062,CRLM-CT-1032_1-061.npy,CRLM-CT-1032_1-062.npy,CRLM-CT-1032_1-063.npy
1032,063,CRLM-CT-1032_1-062.npy,CRLM-CT-1032_1-063.npy,CRLM-CT-1032_1-064.npy
1032,064,CRLM-CT-1032_1-063.npy,CRLM-CT-1032_1-064.npy,CRLM-CT-1032_1-065.npy
1032,065,CRLM-CT-1032_1-064.npy,CRLM-CT-1032_1-065.npy,CRLM-CT-1032_1-066.npy
1032,066,CRLM-CT-1032_1-065.npy,CRLM-CT-1032_1-066.npy,CRLM-CT-1032_1-067.npy
1032,067,CRLM-CT-1032_1-066.npy,CRLM-CT-1032_1-067.npy,CRLM-CT-1032_1-068.npy
1032,068,CRLM-CT-1032_1-067.npy,CRLM-CT-1032_1-068.npy,CRLM-CT-1032_1-069.npy
1032,069,CRLM-CT-1032_1-068.npy,CRLM-CT-1032_1-069.npy,CRLM-CT-1032_1-070.npy
1032,070,CRLM-CT-1032_1-069.npy,CRLM-CT-1032_1-070.npy,CRLM-CT-1032_1-071.npy
1032,071,CRLM-CT-1032_1-070.npy,CRLM-CT-1032_1-071.npy,CRLM-CT-1032_1-072.npy
1032,072,CRLM-CT-1032_1-071.npy,CRLM-CT-1032_1-072.npy,CRLM-CT-1032_1-073.npy
1032,073,CRLM-CT-1032_1-072.npy,CRLM-CT-1032_1-073.npy,CRLM-CT-1032_1-074.npy
1032,074,CRLM-CT-1032_1-073.npy,CRLM-CT-1032_1-074.npy,CRLM-CT-1032_1-075.npy
1032,075,CRLM-CT-1032_1-074.npy,CRLM-CT-1032_1-075.npy,CRLM-CT-1032_1-076.npy
1032,076,CRLM-CT-1032_1-075.npy,CRLM-CT-1032_1-076.npy,CRLM-CT-1032_1-077.npy
1032,077,CRLM-CT-1032_1-076.npy,CRLM-CT-1032_1-077.npy,CRLM-CT-1032_1-078.npy
1032,078,CRLM-CT-1032_1-077.npy,CRLM-CT-1032_1-078.npy,CRLM-CT-1032_1-079.npy
1032,079,CRLM-CT-1032_1-078.npy,CRLM-CT-1032_1-079.npy,CRLM-CT-1032_1-080.npy
1032,080,CRLM-CT-1032_1-079.npy,CRLM-CT-1032_1-080.npy,CRLM-CT-1032_1-081.npy
1032,081,CRLM-CT-1032_1-080.npy,CRLM-CT-1032_1-081.npy,CRLM-CT-1032_1-082.npy
1032,082,CRLM-CT-1032_1-081.npy,CRLM-CT-1032_1-082.npy,CRLM-CT-1032_1-083.npy
1032,083,CRLM-CT-1032_1-082.npy,CRLM-CT-1032_1-083.npy,CRLM-CT-1032_1-084.npy
1032,084,CRLM-CT-1032_1-083.npy,CRLM-CT-1032_1-084.npy,CRLM-CT-1032_1-085.npy
1032,085,CRLM-CT-1032_1-084.npy,CRLM-CT-1032_1-085.npy,CRLM-CT-1032_1-086.npy
1032,086,CRLM-CT-1032_1-085.npy,CRLM-CT-1032_1-086.npy,CRLM-CT-1032_1-087.npy
1032,087,CRLM-CT-1032_1-086.npy,CRLM-CT-1032_1-087.npy,CRLM-CT-1032_1-088.npy
1032,088,CRLM-CT-1032_1-087.npy,CRLM-CT-1032_1-088.npy,CRLM-CT-1032_1-089.npy
1032,089,CRLM-CT-1032_1-088.npy,CRLM-CT-1032_1-089.npy,CRLM-CT-1032_1-090.npy
1032,090,CRLM-CT-1032_1-089.npy,CRLM-CT-1032_1-090.npy,CRLM-CT-1032_1-091.npy
1032,091,CRLM-CT-1032_1-090.npy,CRLM-CT-1032_1-091.npy,CRLM-CT-1032_1-092.npy
1032,092,CRLM-CT-1032_1-091.npy,CRLM-CT-1032_1-092.npy,CRLM-CT-1032_1-093.npy
1032,093,CRLM-CT-1032_1-092.npy,CRLM-CT-1032_1-093.npy,CRLM-CT-1032_1-094.npy
1032,094,CRLM-CT-1032_1-093.npy,CRLM-CT-1032_1-094.npy,CRLM-CT-1032_1-095.npy
1032,095,CRLM-CT-1032_1-094.npy,CRLM-CT-1032_1-095.npy,CRLM-CT-1032_1-098.npy
1032,098,CRLM-CT-1032_1-095.npy,CRLM-CT-1032_1-098.npy,CRLM-CT-1032_1-099.npy
1032,099,CRLM-CT-1032_1-098.npy,CRLM-CT-1032_1-099.npy,CRLM-CT-1032_1-100.npy
1032,100,CRLM-CT-1032_1-099.npy,CRLM-CT-1032_1-100.npy,CRLM-CT-1032_1-101.npy
1032,101,CRLM-CT-1032_1-100.npy,CRLM-CT-1032_1-101.npy,CRLM-CT-1032_1-102.npy
1032,102,CRLM-CT-1032_1-101.npy,CRLM-CT-1032_1-102.npy,CRLM-CT-1032_1-103.npy
1047,006,CRLM-CT-1047_1-005.npy,CRLM-CT-1047_1-006.npy,CRLM-CT-1047_1-007.npy
1047,007,CRLM-CT-1047_1-006.npy,CRLM-CT-1047_1-007.npy,CRLM-CT-1047_1-008.npy
1047,008,CRLM-CT-1047_1-007.npy,CRLM-CT-1047_1-008.npy,CRLM-CT-1047_1-009.npy
1047,009,CRLM-CT-1047_1-008.npy,CRLM-CT-1047_1-009.npy,CRLM-CT-1047_1-010.npy
1047,010,CRLM-CT-1047_1-009.npy,CRLM-CT-1047_1-010.npy,CRLM-CT-1047_1-011.npy
1047,011,CRLM-CT-1047_1-010.npy,CRLM-CT-1047_1-011.npy,CRLM-CT-1047_1-012.npy
1047,012,CRLM-CT-1047_1-011.npy,CRLM-CT-1047_1-012.npy,CRLM-CT-1047_1-013.npy
1047,013,CRLM-CT-1047_1-012.npy,CRLM-CT-1047_1-013.npy,CRLM-CT-1047_1-014.npy
1047,014,CRLM-CT-1047_1-013.npy,CRLM-CT-1047_1-014.npy,CRLM-CT-1047_1-015.npy
1047,015,CRLM-CT-1047_1-014.npy,CRLM-CT-1047_1-015.npy,CRLM-CT-1047_1-016.npy
1047,016,CRLM-CT-1047_1-015.npy,CRLM-CT-1047_1-016.npy,CRLM-CT-1047_1-017.npy
1047,017,CRLM-CT-1047_1-016.npy,CRLM-CT-1047_1-017.npy,CRLM-CT-1047_1-018.npy
1047,018,CRLM-CT-1047_1-017.npy,CRLM-CT-1047_1-018.npy,CRLM-CT-1047_1-019.npy
1047,019,CRLM-CT-1047_1-018.npy,CRLM-CT-1047_1-019.npy,CRLM-CT-1047_1-020.npy
1047,020,CRLM-CT-1047_1-019.npy,CRLM-CT-1047_1-020.npy,CRLM-CT-1047_1-021.npy
1047,021,CRLM-CT-1047_1-020.npy,CRLM-CT-1047_1-021.npy,CRLM-CT-1047_1-022.npy
1047,022,CRLM-CT-1047_1-021.npy,CRLM-CT-1047_1-022.npy,CRLM-CT-1047_1-023.npy
1047,023,CRLM-CT-1047_1-022.npy,CRLM-CT-1047_1-023.npy,CRLM-CT-1047_1-024.npy
1047,024,CRLM-CT-1047_1-023.npy,CRLM-CT-1047_1-024.npy,CRLM-CT-1047_1-025.npy
1047,025,CRLM-CT-1047_1-024.npy,CRLM-CT-1047_1-025.npy,CRLM-CT-1047_1-026.npy
1047,026,CRLM-CT-1047_1-025.npy,CRLM-CT-1047_1-026.npy,CRLM-CT-1047_1-027.npy
1047,027,CRLM-CT-1047_1-026.npy,CRLM-CT-1047_1-027.npy,CRLM-CT-1047_1-028.npy
1047,028,CRLM-CT-1047_1-027.npy,CRLM-CT-1047_1-028.npy,CRLM-CT-1047_1-029.npy
1047,029,CRLM-CT-1047_1-028.npy,CRLM-CT-1047_1-029.npy,CRLM-CT-1047_1-030.npy
1047,030,CRLM-CT-1047_1-029.npy,CRLM-CT-1047_1-030.npy,CRLM-CT-1047_1-031.npy
1057,029,CRLM-CT-1057_1-028.npy,CRLM-CT-1057_1-029.npy,CRLM-CT-1057_1-030.npy
1057,030,CRLM-CT-1057_1-029.npy,CRLM-CT-1057_1-030.npy,CRLM-CT-1057_1-031.npy
1057,031,CRLM-CT-1057_1-030.npy,CRLM-CT-1057_1-031.npy,CRLM-CT-1057_1-032.npy
1057,032,CRLM-CT-1057_1-031.npy,CRLM-CT-1057_1-032.npy,CRLM-CT-1057_1-033.npy
1057,033,CRLM-CT-1057_1-032.npy,CRLM-CT-1057_1-033.npy,CRLM-CT-1057_1-034.npy
1057,034,CRLM-CT-1057_1-033.npy,CRLM-CT-1057_1-034.npy,CRLM-CT-1057_1-035.npy
1057,035,CRLM-CT-1057_1-034.npy,CRLM-CT-1057_1-035.npy,CRLM-CT-1057_1-036.npy
1057,036,CRLM-CT-1057_1-035.npy,CRLM-CT-1057_1-036.npy,CRLM-CT-1057_1-037.npy
1057,037,CRLM-CT-1057_1-036.npy,CRLM-CT-1057_1-037.npy,CRLM-CT-1057_1-038.npy
1057,038,CRLM-CT-1057_1-037.npy,CRLM-CT-1057_1-038.npy,CRLM-CT-1057_1-039.npy
1057,039,CRLM-CT-1057_1-038.npy,CRLM-CT-1057_1-039.npy,CRLM-CT-1057_1-040.npy
1057,040,CRLM-CT-1057_1-039.npy,CRLM-CT-1057_1-040.npy,CRLM-CT-1057_1-041.npy
1057,041,CRLM-CT-1057_1-040.npy,CRLM-CT-1057_1-041.npy,CRLM-CT-1057_1-042.npy
1057,042,CRLM-CT-1057_1-041.npy,CRLM-CT-1057_1-042.npy,CRLM-CT-1057_1-043.npy
1057,043,CRLM-CT-1057_1-042.npy,CRLM-CT-1057_1-043.npy,CRLM-CT-1057_1-044.npy
1057,044,CRLM-CT-1057_1-043.npy,CRLM-CT-1057_1-044.npy,CRLM-CT-1057_1-045.npy
1057,045,CRLM-CT-1057_1-044.npy,CRLM-CT-1057_1-045.npy,CRLM-CT-1057_1-046.npy
1057,046,CRLM-CT-1057_1-045.npy,CRLM-CT-1057_1-046.npy,CRLM-CT-1057_1-047.npy
1057,047,CRLM-CT-1057_1-046.npy,CRLM-CT-1057_1-047.npy,CRLM-CT-1057_1-048.npy
1057,048,CRLM-CT-1057_1-047.npy,CRLM-CT-1057_1-048.npy,CRLM-CT-1057_1-049.npy
1057,049,CRLM-CT-1057_1-048.npy,CRLM-CT-1057_1-049.npy,CRLM-CT-1057_1-050.npy
1057,050,CRLM-CT-1057_1-049.npy,CRLM-CT-1057_1-050.npy,CRLM-CT-1057_1-051.npy
1057,051,CRLM-CT-1057_1-050.npy,CRLM-CT-1057_1-051.npy,CRLM-CT-1057_1-052.npy
1057,052,CRLM-CT-1057_1-051.npy,CRLM-CT-1057_1-052.npy,CRLM-CT-1057_1-053.npy
1057,053,CRLM-CT-1057_1-052.npy,CRLM-CT-1057_1-053.npy,CRLM-CT-1057_1-054.npy
1057,054,CRLM-CT-1057_1-053.npy,CRLM-CT-1057_1-054.npy,CRLM-CT-1057_1-055.npy
1057,055,CRLM-CT-1057_1-054.npy,CRLM-CT-1057_1-055.npy,CRLM-CT-1057_1-056.npy
1057,056,CRLM-CT-1057_1-055.npy,CRLM-CT-1057_1-056.npy,CRLM-CT-1057_1-057.npy
1057,057,CRLM-CT-1057_1-056.npy,CRLM-CT-1057_1-057.npy,CRLM-CT-1057_1-058.npy
1057,058,CRLM-CT-1057_1-057.npy,CRLM-CT-1057_1-058.npy,CRLM-CT-1057_1-059.npy
1057,059,CRLM-CT-1057_1-058.npy,CRLM-CT-1057_1-059.npy,CRLM-CT-1057_1-060.npy
1057,060,CRLM-CT-1057_1-059.npy,CRLM-CT-1057_1-060.npy,CRLM-CT-1057_1-061.npy
1057,061,CRLM-CT-1057_1-060.npy,CRLM-CT-1057_1-061.npy,CRLM-CT-1057_1-062.npy
1057,062,CRLM-CT-1057_1-061.npy,CRLM-CT-1057_1-062.npy,CRLM-CT-1057_1-063.npy
1057,063,CRLM-CT-1057_1-062.npy,CRLM-CT-1057_1-063.npy,CRLM-CT-1057_1-064.npy
1057,064,CRLM-CT-1057_1-063.npy,CRLM-CT-1057_1-064.npy,CRLM-CT-1057_1-065.npy
1057,065,CRLM-CT-1057_1-064.npy,CRLM-CT-1057_1-065.npy,CRLM-CT-1057_1-066.npy
1057,066,CRLM-CT-1057_1-065.npy,CRLM-CT-1057_1-066.npy,CRLM-CT-1057_1-067.npy
1057,067,CRLM-CT-1057_1-066.npy,CRLM-CT-1057_1-067.npy,CRLM-CT-1057_1-068.npy
1057,068,CRLM-CT-1057_1-067.npy,CRLM-CT-1057_1-068.npy,CRLM-CT-1057_1-069.npy
1057,069,CRLM-CT-1057_1-068.npy,CRLM-CT-1057_1-069.npy,CRLM-CT-1057_1-070.npy
1057,070,CRLM-CT-1057_1-069.npy,CRLM-CT-1057_1-070.npy,CRLM-CT-1057_1-071.npy
1057,071,CRLM-CT-1057_1-070.npy,CRLM-CT-1057_1-071.npy,CRLM-CT-1057_1-072.npy
1057,072,CRLM-CT-1057_1-071.npy,CRLM-CT-1057_1-072.npy,CRLM-CT-1057_1-073.npy
1057,073,CRLM-CT-1057_1-072.npy,CRLM-CT-1057_1-073.npy,CRLM-CT-1057_1-074.npy
1057,074,CRLM-CT-1057_1-073.npy,CRLM-CT-1057_1-074.npy,CRLM-CT-1057_1-075.npy
1057,075,CRLM-CT-1057_1-074.npy,CRLM-CT-1057_1-075.npy,CRLM-CT-1057_1-076.npy
1057,076,CRLM-CT-1057_1-075.npy,CRLM-CT-1057_1-076.npy,CRLM-CT-1057_1-077.npy
1057,077,CRLM-CT-1057_1-076.npy,CRLM-CT-1057_1-077.npy,CRLM-CT-1057_1-078.npy
1057,078,CRLM-CT-1057_1-077.npy,CRLM-CT-1057_1-078.npy,CRLM-CT-1057_1-079.npy
1057,079,CRLM-CT-1057_1-078.npy,CRLM-CT-1057_1-079.npy,CRLM-CT-1057_1-080.npy
1057,080,CRLM-CT-1057_1-079.npy,CRLM-CT-1057_1-080.npy,CRLM-CT-1057_1-081.npy
1057,081,CRLM-CT-1057_1-080.npy,CRLM-CT-1057_1-081.npy,CRLM-CT-1057_1-082.npy
1057,082,CRLM-CT-1057_1-081.npy,CRLM-CT-1057_1-082.npy,CRLM-CT-1057_1-083.npy
1057,083,CRLM-CT-1057_1-082.npy,CRLM-CT-1057_1-083.npy,CRLM-CT-1057_1-084.npy
1057,084,CRLM-CT-1057_1-083.npy,CRLM-CT-1057_1-084.npy,CRLM-CT-1057_1-085.npy
1057,085,CRLM-CT-1057_1-084.npy,CRLM-CT-1057_1-085.npy,CRLM-CT-1057_1-086.npy
1057,086,CRLM-CT-1057_1-085.npy,CRLM-CT-1057_1-086.npy,CRLM-CT-1057_1-087.npy
1057,087,CRLM-CT-1057_1-086.npy,CRLM-CT-1057_1-087.npy,CRLM-CT-1057_1-088.npy
1057,088,CRLM-CT-1057_1-087.npy,CRLM-CT-1057_1-088.npy,CRLM-CT-1057_1-089.npy
1057,089,CRLM-CT-1057_1-088.npy,CRLM-CT-1057_1-089.npy,CRLM-CT-1057_1-090.npy
1057,090,CRLM-CT-1057_1-089.npy,CRLM-CT-1057_1-090.npy,CRLM-CT-1057_1-091.npy
1057,091,CRLM-CT-1057_1-090.npy,CRLM-CT-1057_1-091.npy,CRLM-CT-1057_1-092.npy
1057,092,CRLM-CT-1057_1-091.npy,CRLM-CT-1057_1-092.npy,CRLM-CT-1057_1-093.npy
1057,093,CRLM-CT-1057_1-092.npy,CRLM-CT-1057_1-093.npy,CRLM-CT-1057_1-094.npy
1057,094,CRLM-CT-1057_1-093.npy,CRLM-CT-1057_1-094.npy,CRLM-CT-1057_1-095.npy
1057,095,CRLM-CT-1057_1-094.npy,CRLM-CT-1057_1-095.npy,CRLM-CT-1057_1-096.npy
1057,096,CRLM-CT-1057_1-095.npy,CRLM-CT-1057_1-096.npy,CRLM-CT-1057_1-097.npy
1057,097,CRLM-CT-1057_1-096.npy,CRLM-CT-1057_1-097.npy,CRLM-CT-1057_1-098.npy
1057,098,CRLM-CT-1057_1-097.npy,CRLM-CT-1057_1-098.npy,CRLM-CT-1057_1-099.npy
1057,099,CRLM-CT-1057_1-098.npy,CRLM-CT-1057_1-099.npy,CRLM-CT-1057_1-100.npy
1057,100,CRLM-CT-1057_1-099.npy,CRLM-CT-1057_1-100.npy,CRLM-CT-1057_1-101.npy
1057,101,CRLM-CT-1057_1-100.npy,CRLM-CT-1057_1-101.npy,CRLM-CT-1057_1-102.npy
1058,010,CRLM-CT-1058_1-009.npy,CRLM-CT-1058_1-010.npy,CRLM-CT-1058_1-011.npy
1058,011,CRLM-CT-1058_1-010.npy,CRLM-CT-1058_1-011.npy,CRLM-CT-1058_1-012.npy
1058,012,CRLM-CT-1058_1-011.npy,CRLM-CT-1058_1-012.npy,CRLM-CT-1058_1-013.npy
1058,013,CRLM-CT-1058_1-012.npy,CRLM-CT-1058_1-013.npy,CRLM-CT-1058_1-014.npy
1058,014,CRLM-CT-1058_1-013.npy,CRLM-CT-1058_1-014.npy,CRLM-CT-1058_1-015.npy
